node	length	degree	branching	terminal
s104809	50	2	False	False
s129219	1453	2	False	False
s105331	4	2	False	False
s82125	80	2	False	False
s201	61	3	True	False
s5114	101	4	True	False
s140230	65	2	False	False
s2938	130	2	False	False
s83310	171	3	True	False
s1029	6604	4	True	False
s4714	7779	5	True	False
s82308	298	2	False	False
s105527	482	2	False	False
s5329	203	2	False	False
s2910	93499	4	True	False
s83080	82	4	True	False
s2411	6704	2	False	False
s82714	202	3	True	False
s121020	81	2	False	False
s138271	81	3	True	False
s1180	25772	4	True	False
s138276	104	2	False	False
s125375	125	2	False	False
s114970	88	2	False	False
s2575	71261	4	True	False
s125463	50	2	False	False
s3721	12	2	False	False
s841	88868	4	True	False
s1027	1	2	False	False
s1112	128714	4	True	False
s293	1	2	False	False
s550	212	2	False	False
s884	100	2	False	False
s4336	44818	4	True	False
s1084	51935	4	True	False
s114511	75	2	False	False
s82128	173	2	False	False
s121099	225	2	False	False
s540	447	4	True	False
s81526	116	4	True	False
s2887	624	4	True	False
s137979	1023	2	False	False
s82159	86	2	False	False
s392	58	3	True	False
s4379	8	2	False	False
s4216	55577	5	True	False
s121107	58	2	False	False
s82305	40801	3	True	False
s114753	212	2	False	False
s125519	93	2	False	False
s82755	26	3	True	False
s685	11	2	False	False
s2892	50	2	False	False
s81690	60	3	True	False
s4129	9149	4	True	False
s545	329	2	False	False
s104953	119	2	False	False
s82562	204	4	True	False
s1965	348	2	False	False
s2301	116	2	False	False
s120790	1742	2	False	False
s104941	72	2	False	False
s105780	76	2	False	False
s716	61	2	False	False
s4886	92	2	False	False
s81969	87	2	False	False
s2802	275	4	True	False
s217	1568	4	True	False
s691	1	2	False	False
s1199	9	2	False	False
s3499	121	2	False	False
s4507	79960	4	True	False
s3677	91083	4	True	False
s2290	50	4	True	False
s3122	109	5	True	False
s82238	98	2	False	False
s2633	49	4	True	False
s121014	13	2	False	False
s4238	508	2	False	False
s105639	605	2	False	False
s83087	28	3	True	False
s3276	5086	4	True	False
s4326	1481	2	False	False
s141	18340	5	True	False
s81957	682	4	True	False
s455	183	4	True	False
s82708	235	2	False	False
s3227	5261	4	True	False
s2153	33780	4	True	False
s82112	384	2	False	False
s82997	980	2	False	False
s81901	820	2	False	False
s2952	86	2	False	False
s82105	48	3	True	False
s143384	93	2	False	False
s3127	414	4	True	False
s4420	180658	4	True	False
s1163	9847	4	True	False
s2672	51655	4	True	False
s83126	165	2	False	False
s1358	4675	4	True	False
s105093	131	3	True	False
s115053	316	2	False	False
s2722	1156	2	False	False
s114508	88	2	False	False
s137933	4	2	False	False
s4962	1812	4	True	False
s2145	2756	4	True	False
s120783	331	2	False	False
s82343	90	2	False	False
s3073	3031	5	True	False
s2097	293	3	True	False
s125471	99	2	False	False
s4411	27	2	False	False
s3471	425449	4	True	False
s82580	149	3	True	False
s359	46	3	True	False
s82500	899	2	False	False
s3404	36158	4	True	False
s105582	232	4	True	False
s120894	106	2	False	False
s134634	25	2	False	False
s1518	50325	4	True	False
s114904	170	2	False	False
s4703	34122	4	True	False
s82331	283	3	True	False
s451	85	4	True	False
s3392	149926	4	True	False
s81991	47	4	True	False
s121153	279	2	False	False
s2826	5318	4	True	False
s131876	7349	2	False	False
s82506	63	4	True	False
s114573	8	2	False	False
s82232	17	2	False	False
s105683	1	2	False	False
s4372	7	2	False	False
s82713	642	2	False	False
s3773	104281	4	True	False
s105155	116	2	False	False
s4374	109411	4	True	False
s129032	70	2	False	False
s121131	2154	2	False	False
s105210	653	2	False	False
s1054	35701	4	True	False
s1672	249	2	False	False
s81985	58	2	False	False
s3562	7368	4	True	False
s4576	6388	4	True	False
s82836	15	2	False	False
s237	174	2	False	False
s104882	573	2	False	False
s2124	389425	4	True	False
s2572	727476	4	True	False
s1243	100052	4	True	False
s361	95	2	False	False
s2337	12	4	True	False
s1091	3170	3	True	False
s105393	3300	3	True	False
s2247	322	4	True	False
s120742	1	2	False	False
s81787	323	2	False	False
s4584	63	3	True	False
s105070	5888	3	True	False
s105358	546	4	True	False
s105185	60	4	True	False
s4973	74	2	False	False
s2322	99	3	True	False
s875	40648	4	True	False
s143406	86	2	False	False
s1065	44	3	True	False
s995	72172	4	True	False
s3993	146773	4	True	False
s1434	155	5	True	False
s81559	2	2	False	False
s104817	56	2	False	False
s2417	1101	2	False	False
s131962	69	2	False	False
s4532	69	2	False	False
s115	140	4	True	False
s105212	1	3	True	False
s129037	72	2	False	False
s1589	38130	4	True	False
s632	91	3	True	False
s5104	143	3	True	False
s3647	82581	4	True	False
s3926	661190	4	True	False
s81977	146	3	True	False
s4838	42271	4	True	False
s2639	70	2	False	False
s1024	125	2	False	False
s734	1544	4	True	False
s2066	191	3	True	False
s3884	181	2	False	False
s105459	1604	2	False	False
s2010	1	2	False	False
s4212	58	2	False	False
s120773	12	2	False	False
s3733	39025	4	True	False
s4812	43593	4	True	False
s83228	11	3	True	False
s134712	301	2	False	False
s266	162	3	True	False
s83032	246	4	True	False
s120859	53	2	False	False
s140436	77	2	False	False
s226	201	4	True	False
s5215	90	2	False	False
s105355	1284	5	True	False
s3017	3702	4	True	False
s4885	22729	4	True	False
s1323	95	4	True	False
s81374	2991	4	True	False
s105050	290	2	False	False
s138263	5	2	False	False
s526	155	4	True	False
s131911	96	2	False	False
s5255	2338	4	True	False
s83197	324	2	False	False
s81806	328	2	False	False
s114804	765	3	True	False
s140263	79	2	False	False
s552	702	2	False	False
s5176	443	4	True	False
s105368	2779	4	True	False
s4727	60726	4	True	False
s83271	230	2	False	False
s82081	230	2	False	False
s3403	54	2	False	False
s2277	38	4	True	False
s134665	63	2	False	False
s104899	69	2	False	False
s2524	79042	4	True	False
s328	4918	4	True	False
s4623	70011	4	True	False
s574	1144	4	True	False
s82639	287	4	True	False
s3070	137	4	True	False
s140524	1	2	False	False
s3266	189	4	True	False
s129075	91	3	True	False
s3463	31	4	True	False
s131927	78	2	False	False
s5090	192	2	False	False
s1724	4267	4	True	False
s114842	66	3	True	False
s121064	121	2	False	False
s129165	97	2	False	False
s81729	56	2	False	False
s5046	29	3	True	False
s125573	157	2	False	False
s105791	13	2	False	False
s82041	171	4	True	False
s81617	126	2	False	False
s140254	138	2	False	False
s3289	55	2	False	False
s125423	60	3	True	False
s2637	9	5	True	False
s81871	55	3	True	False
s82963	196	4	True	False
s81406	73	2	False	False
s140425	154	2	False	False
s121151	28783	2	False	False
s4682	155	4	True	False
s4765	30229	4	True	False
s121169	279	2	False	False
s105158	181	3	True	False
s1759	201492	4	True	False
s105080	320	4	True	False
s104880	6	2	False	False
s105460	596	5	True	False
s125578	2404	4	True	False
s1718	439317	4	True	False
s81810	322	3	True	False
s104887	88	3	True	False
s82178	22	3	True	False
s1565	45	2	False	False
s256	8	2	False	False
s2372	226753	4	True	False
s120896	360	3	True	False
s105315	125	4	True	False
s4160	104	2	False	False
s120903	122	3	True	False
s140484	114	2	False	False
s1137	113538	4	True	False
s82720	93	5	True	False
s129081	27	2	False	False
s2982	11280	4	True	False
s114640	342	2	False	False
s368	147	3	True	False
s121029	154	2	False	False
s105239	1	2	False	False
s4814	61548	4	True	False
s129091	83	2	False	False
s83269	70	2	False	False
s105444	169	3	True	False
s82365	218	3	True	False
s3696	54	2	False	False
s81809	368	2	False	False
s81946	1079	2	False	False
s447	5	2	False	False
s3799	137354	4	True	False
s138296	15	2	False	False
s114845	90	2	False	False
s81489	10	3	True	False
s2428	330	2	False	False
s120842	165	2	False	False
s129186	58	2	False	False
s137969	476	2	False	False
s4966	31931	4	True	False
s3281	45	4	True	False
s82387	27	3	True	False
s82930	70	2	False	False
s5398	5259	4	True	False
s121041	397	4	True	False
s228	9201	4	True	False
s3187	141	4	True	False
s461	109	2	False	False
s105623	415	5	True	False
s114938	481	2	False	False
s3779	53	2	False	False
s1171	2	3	True	False
s1189	34	3	True	False
s83279	511	4	True	False
s83167	146	4	True	False
s82769	150	4	True	False
s81647	130	3	True	False
s4427	88	2	False	False
s1128	152894	4	True	False
s2948	50	2	False	False
s105633	302	3	True	False
s846	110	4	True	False
s1104	179	2	False	False
s2210	315	2	False	False
s129064	93	2	False	False
s706	67	2	False	False
s140251	213	2	False	False
s114963	9	2	False	False
s4846	61	2	False	False
s104893	99	2	False	False
s1251	1	2	False	False
s2719	33710	4	True	False
s814	15	2	False	False
s3549	76	2	False	False
s120855	103	2	False	False
s2644	103754	4	True	False
s2751	54498	4	True	False
s762	73	4	True	False
s121065	81	2	False	False
s2160	27	3	True	False
s3218	190	6	True	False
s916	74	4	True	False
s3591	25775	4	True	False
s3942	357887	4	True	False
s4008	31710	4	True	False
s863	102	2	False	False
s3537	50	4	True	False
s5254	46	3	True	False
s104819	60	2	False	False
s121162	10	2	False	False
s120848	134	2	False	False
s3615	22	2	False	False
s131944	3	2	False	False
s3728	112987	4	True	False
s3152	79	3	True	False
s140533	70	2	False	False
s140532	317	2	False	False
s82119	206	2	False	False
s82897	104	2	False	False
s120854	118	2	False	False
s4244	140	2	False	False
s82542	267	2	False	False
s4125	7393	4	True	False
s2499	1	3	True	False
s5043	532	4	True	False
s3388	20223	4	True	False
s4135	70	2	False	False
s5084	239	4	True	False
s3085	36106	4	True	False
s105417	6839	4	True	False
s2380	4181	4	True	False
s120916	235	2	False	False
s120839	112	2	False	False
s105396	18	4	True	False
s134673	334	2	False	False
s82668	2	2	False	False
s81595	110	2	False	False
s3456	63	2	False	False
s81718	94	2	False	False
s2650	30	2	False	False
s2113	531	4	True	False
s4709	170855	4	True	False
s82514	90	2	False	False
s81614	130	3	True	False
s3345	7225	2	False	False
s1966	151783	4	True	False
s83128	220	3	True	False
s465	194	3	True	False
s1840	1473	4	True	False
s81696	116	3	True	False
s3060	382	2	False	False
s129048	90	2	False	False
s81888	345	2	False	False
s82268	2	2	False	False
s114721	4	3	True	False
s120858	317	2	False	False
s138225	138	2	False	False
s236	899	4	True	False
s2192	39173	3	True	False
s2926	71220	4	True	False
s4197	126809	4	True	False
s131890	50	2	False	False
s82903	150	2	False	False
s82196	74	2	False	False
s1028	33	3	True	False
s105609	647	3	True	False
s82066	101	3	True	False
s138283	52	2	False	False
s143408	56	2	False	False
s105775	295	2	False	False
s129015	12588	3	True	False
s138329	52	2	False	False
s82472	50	2	False	False
s105250	4	2	False	False
s105248	2491	2	False	False
s4803	99	3	True	False
s131965	87	2	False	False
s4898	86	2	False	False
s42	8587	4	True	False
s732	18	3	True	False
s81641	90	2	False	False
s129218	1124	2	False	False
s114773	1	2	False	False
s1542	94	2	False	False
s1596	40	2	False	False
s4665	158840	4	True	False
s82924	32	3	True	False
s131996	81	2	False	False
s82846	219	2	False	False
s138342	1866	2	False	False
s114729	88	2	False	False
s82866	22826	2	False	False
s4207	502	4	True	False
s4881	83	4	True	False
s81839	367	2	False	False
s129053	51	2	False	False
s143427	149	2	False	False
s3921	338	2	False	False
s2401	20972	4	True	False
s2040	2418	2	False	False
s82625	498	3	True	False
s1280	1	2	False	False
s1481	3	2	False	False
s83222	56	3	True	False
s81936	52	3	True	False
s125503	128	2	False	False
s3814	556	2	False	False
s139645	82	2	False	False
s129156	2	2	False	False
s4463	320	2	False	False
s5245	2935	4	True	False
s105379	6	2	False	False
s1634	238174	4	True	False
s3211	240	2	False	False
s138272	65	2	False	False
s49	41	3	True	False
s81582	113	2	False	False
s4578	3623	4	True	False
s1021	13500	4	True	False
s2313	128870	4	True	False
s799	71	3	True	False
s1227	7659	4	True	False
s669	168	2	False	False
s2222	283517	4	True	False
s82164	24	3	True	False
s81563	167	3	True	False
s83331	324	2	False	False
s4348	167239	4	True	False
s132012	2408	2	False	False
s5269	310	2	False	False
s303	3157	4	True	False
s81639	111	5	True	False
s5092	18	4	True	False
s5260	92	2	False	False
s81487	115	4	True	False
s105801	52	2	False	False
s132053	55	2	False	False
s1396	3	2	False	False
s128996	128	2	False	False
s2601	1990	4	True	False
s83337	640	2	False	False
s81726	50	2	False	False
s2220	1	2	False	False
s105531	440	2	False	False
s105041	98	2	False	False
s4434	72	2	False	False
s4494	11	2	False	False
s82635	103	4	True	False
s5417	465	4	True	False
s1299	1	2	False	False
s125624	78	2	False	False
s104805	53	2	False	False
s2120	166855	4	True	False
s81960	1359	3	True	False
s132032	73	2	False	False
s82896	72	2	False	False
s82679	63	2	False	False
s114890	766	2	False	False
s589	202	3	True	False
s82672	13	4	True	False
s719	63	2	False	False
s105052	209	2	False	False
s1484	4216	4	True	False
s1307	1054	4	True	False
s105628	4	2	False	False
s125455	25	2	False	False
s82016	94	2	False	False
s2133	306	2	False	False
s1220	47030	4	True	False
s81834	62	2	False	False
s83266	6	2	False	False
s3094	25	2	False	False
s104944	80	2	False	False
s4281	64	2	False	False
s1637	843	4	True	False
s104984	137	2	False	False
s76	89	4	True	False
s2931	153226	4	True	False
s2074	43	3	True	False
s83285	81	4	True	False
s832	38808	4	True	False
s129131	326	2	False	False
s1008	112142	4	True	False
s1552	80	2	False	False
s120812	94	2	False	False
s81488	217	3	True	False
s81965	247	2	False	False
s82278	154	3	True	False
s463	122	2	False	False
s2092	270	2	False	False
s748	76	2	False	False
s115064	120	2	False	False
s81728	49	3	True	False
s5060	8	2	False	False
s120829	213	2	False	False
s105753	149	2	False	False
s137961	94	2	False	False
s81626	9	2	False	False
s140459	1207	2	False	False
s138259	627	2	False	False
s143431	61	2	False	False
s115097	99	2	False	False
s82252	488	3	True	False
s105643	190	2	False	False
s105424	78	4	True	False
s140461	57	2	False	False
s3938	98	4	True	False
s134713	383	2	False	False
s4132	315503	4	True	False
s114536	90	2	False	False
s114590	298	2	False	False
s4979	54	2	False	False
s906	2	2	False	False
s134724	117	2	False	False
s143381	9079	2	False	False
s4790	2	2	False	False
s4752	23441	4	True	False
s2968	136645	4	True	False
s2693	12658	4	True	False
s4088	1735	4	True	False
s114730	63	2	False	False
s2831	280866	4	True	False
s81527	370	2	False	False
s2256	15	2	False	False
s1461	4261	4	True	False
s4750	42896	5	True	False
s2458	20387	4	True	False
s4486	332	2	False	False
s105402	3154	5	True	False
s5228	111	2	False	False
s140221	167	2	False	False
s137973	321	2	False	False
s82945	65	2	False	False
s3386	77961	4	True	False
s3937	27	2	False	False
s81465	77	2	False	False
s4141	243	4	True	False
s4675	167202	4	True	False
s143344	96	2	False	False
s5095	1	4	True	False
s2471	124	2	False	False
s227	7793	4	True	False
s1225	223600	4	True	False
s1247	21	4	True	False
s5010	17829	4	True	False
s3125	32	2	False	False
s536	671	4	True	False
s1202	44	3	True	False
s2746	128867	4	True	False
s2391	65	2	False	False
s149	54	3	True	False
s5430	26355	4	True	False
s2365	136215	4	True	False
s82691	127	2	False	False
s121125	2	2	False	False
s81366	1247	3	True	False
s81530	63	2	False	False
s1541	39439	4	True	False
s2443	129	2	False	False
s3948	102744	4	True	False
s81361	74	2	False	False
s120889	54	2	False	False
s105361	605	2	False	False
s120800	7	2	False	False
s3380	210	2	False	False
s1763	615	2	False	False
s81382	165	3	True	False
s1374	103488	4	True	False
s1791	9566	4	True	False
s75	55	2	False	False
s83011	737	3	True	False
s78	1	2	False	False
s134788	16	4	True	False
s83196	816	3	True	False
s125381	70	2	False	False
s4461	82	2	False	False
s105097	78	2	False	False
s1804	98513	4	True	False
s4086	17823	4	True	False
s114540	820	2	False	False
s2553	181889	4	True	False
s105511	1058	3	True	False
s104857	46	2	False	False
s137930	60	2	False	False
s134689	1	2	False	False
s114874	80	2	False	False
s125601	84	2	False	False
s2396	5480	4	True	False
s1411	1	2	False	False
s469	3728	4	True	False
s5320	63	2	False	False
s985	1	2	False	False
s105399	121	2	False	False
s137992	1	2	False	False
s1339	49032	4	True	False
s81467	73	2	False	False
s81822	66	3	True	False
s3378	60	2	False	False
s687	64	3	True	False
s1761	148967	4	True	False
s4622	312	2	False	False
s1393	100	4	True	False
s2871	56	2	False	False
s83158	1742	3	True	False
s3522	297075	4	True	False
s1554	1	2	False	False
s129217	1540	2	False	False
s81375	357	4	True	False
s1909	152736	4	True	False
s82893	71	2	False	False
s1219	31	2	False	False
s137934	62	2	False	False
s2062	54	2	False	False
s104812	52	2	False	False
s82572	183	3	True	False
s83027	554	4	True	False
s4315	65452	4	True	False
s3300	77	4	True	False
s81681	452	2	False	False
s50	230	4	True	False
s81506	128	4	True	False
s1246	184	2	False	False
s105522	914	4	True	False
s81831	353	2	False	False
s134812	2	2	False	False
s81654	658	4	True	False
s5294	2	4	True	False
s114628	51	2	False	False
s3375	37325	4	True	False
s82747	66	2	False	False
s138257	312	2	False	False
s2974	54	2	False	False
s114879	2504	3	True	False
s1174	44341	2	False	False
s114623	1836	2	False	False
s105083	32	2	False	False
s105605	933	4	True	False
s3661	1279	2	False	False
s1398	9	2	False	False
s2293	4	2	False	False
s1620	15	4	True	False
s2007	356992	4	True	False
s1734	91880	4	True	False
s114634	26	2	False	False
s125460	24	2	False	False
s82349	33	2	False	False
s105485	211	2	False	False
s3652	152	2	False	False
s131889	140	3	True	False
s82808	11	2	False	False
s134786	93	5	True	False
s3845	778	2	False	False
s140427	63	2	False	False
s81496	548	4	True	False
s105317	46	4	True	False
s133	21	5	True	False
s114872	2330	3	True	False
s83039	229	4	True	False
s607	104	2	False	False
